#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 03 12 15 50 194  6.5  7.6  0.59 10.00  3.71 999 1030.0   9.1   8.5 999.0 99.0 99.00
2012 03 12 16 50 188  7.0  8.2  0.64 10.00  3.47 999 1029.2   9.3   8.6 999.0 99.0 99.00
2012 03 12 17 50 183  7.2  8.1  0.68  3.57  3.32 999 1028.2   9.4   8.6 999.0 99.0 99.00
2012 03 12 18 50 195  7.5  8.5  0.70  3.70  3.39 999 1027.3   9.6   8.7 999.0 99.0 99.00
2012 03 12 19 50 190  6.9  7.8  0.78  3.70  3.56 999 1026.4  10.1   8.7 999.0 99.0 99.00
2012 03 12 20 50 185  7.8  9.0  0.85  4.00  3.74 999 1025.7  10.4   8.7 999.0 99.0 99.00
2012 03 12 21 50 189  7.2  8.5  0.96  4.17  3.82 999 1025.4  10.5   8.7 999.0 99.0 99.00
2012 03 12 22 50 188  7.7  8.7  0.93  4.17  3.77 999 1025.2  10.7   8.6 999.0 99.0 99.00
2012 03 12 23 50 179  6.5  7.3  0.90  4.17  3.89 999 1025.3  10.2   8.6 999.0 99.0 99.00
2012 03 13 00 50 180  7.2  8.4  0.83  3.85  3.73 999 1025.1  10.6   8.5 999.0 99.0 99.00
2012 03 13 01 50 187  7.9  9.5  0.83  3.85  3.52 999 1024.8  10.7   8.5 999.0 99.0 99.00
2012 03 13 02 50 188  8.5  9.8  0.89  3.57  3.50 999 1024.2  10.8   8.5 999.0 99.0 99.00
2012 03 13 03 50 192  8.8 10.6  0.97  4.17  3.55 999 1023.6  11.0   8.5 999.0 99.0 99.00
2012 03 13 04 50 198  9.2 10.5  1.03  4.35  3.69 999 1023.3  11.0   8.5 999.0 99.0 99.00
2012 03 13 05 50 200  9.1 10.2  1.33  4.76  4.05 999 1022.9  10.9   8.5 999.0 99.0 99.00
2012 03 13 06 50 202  9.1 10.5  1.39  5.26  4.33 999 1022.4  10.9   8.6 999.0 99.0 99.00
2012 03 13 07 50 206  8.9 10.7  1.33  5.26  4.14 999 1021.8  10.6   8.6 999.0 99.0 99.00
2012 03 13 08 50 203  9.3 11.1  1.36  5.26  4.29 999 1021.4  10.8   8.6 999.0 99.0 99.00
2012 03 13 09 50 208  8.6  9.9  1.34  5.56  4.27 999 1022.0  10.8   8.6 999.0 99.0 99.00
2012 03 13 10 50 211  8.9 10.3  1.33  5.56  4.41 999 1022.1  10.7   8.6 999.0 99.0 99.00
2012 03 13 11 50 205  8.6 10.1  1.39  5.26  4.49 999 1022.1  10.5   8.6 999.0 99.0 99.00
2012 03 13 12 50 206  8.9 10.2  1.31  5.56  4.27 999 1022.3  10.2   8.6 999.0 99.0 99.00
2012 03 13 13 50 208  8.3  9.8  1.31  5.26  4.27 999 1022.3  10.0   8.6 999.0 99.0 99.00
2012 03 13 14 50 205  8.5  9.8  1.24  5.26  4.24 999 1021.8  10.1   8.6 999.0 99.0 99.00
2012 03 13 15 50 202  8.6  9.7  1.18  5.56  4.18 999 1021.1  10.1   8.7 999.0 99.0 99.00
2012 03 13 16 50 198  8.8 10.3  1.25  4.55  4.10 999 1020.4  10.3   8.8 999.0 99.0 99.00
2012 03 13 17 50 200  8.4  9.6  1.29  5.00  4.24 999 1019.8  10.4   8.8 999.0 99.0 99.00
2012 03 13 18 50 198  8.6  9.9  1.29  5.26  4.35 999 1019.0  10.6   8.9 999.0 99.0 99.00
2012 03 13 19 50 192  7.6  8.4  1.21  5.88  4.34 999 1018.6  10.8   8.9 999.0 99.0 99.00
2012 03 13 20 50 199  7.2  8.3  1.28  5.56  4.56 999 1018.5  11.1   9.0 999.0 99.0 99.00
2012 03 13 21 50 195  6.3  7.1  1.21  5.56  4.56 999 1018.5  11.1   8.9 999.0 99.0 99.00
2012 03 13 22 50 196  6.9  7.9  1.20  5.88  4.58 999 1018.2  11.0   8.9 999.0 99.0 99.00
2012 03 13 23 50 189  5.7  6.5  1.14  5.88  4.72 999 1018.7  10.8   8.9 999.0 99.0 99.00
2012 03 14 00 50 198  7.3  8.2  1.02  5.88  4.29 999 1018.9  11.2   8.9 999.0 99.0 99.00
2012 03 14 01 50 199  7.2  8.3  1.16  5.56  4.43 999 1019.1  11.2   8.9 999.0 99.0 99.00
2012 03 14 02 50 203  6.9  7.8  1.07  5.00  4.21 999 1019.3  11.3   8.8 999.0 99.0 99.00
2012 03 14 03 50 203  6.2  7.1  1.08  5.56  4.32 999 1019.3  11.2   8.8 999.0 99.0 99.00
2012 03 14 04 50 212  6.0  6.9  0.97  5.26  4.11 999 1019.1  11.2   8.8 999.0 99.0 99.00
2012 03 14 05 50 211  5.9  6.5  0.85  5.26  3.99 999 1019.0  10.8   8.8 999.0 99.0 99.00
2012 03 14 06 50 216  5.6  6.2  0.91  5.26  4.35 999 1018.8  10.6   8.8 999.0 99.0 99.00
2012 03 14 07 50 225  4.8  5.6  0.89  5.56  4.50 999 1018.5  11.0   8.8 999.0 99.0 99.00
2012 03 14 08 50 241  4.4  4.8  0.92  5.56  4.82 999 1018.8  11.9   8.8 999.0 99.0 99.00
2012 03 14 09 50 252  3.8  4.4  0.85  5.56  4.86 999 1019.4  11.0   8.8 999.0 99.0 99.00
2012 03 14 10 50 271  5.1  5.8  0.90  5.88  5.05 999 1020.2  11.8   8.8 999.0 99.0 99.00
2012 03 14 11 50 277  4.6  5.1  0.85  5.26  5.15 999 1021.1  11.8   8.8 999.0 99.0 99.00
2012 03 14 12 50 276  4.2  4.6  0.85  6.25  5.20 999 1021.9  12.3   8.8 999.0 99.0 99.00
2012 03 14 13 50 300  4.5  5.1  0.91  5.88  5.34 999 1022.8  12.3   8.9 999.0 99.0 99.00
2012 03 14 14 50 324  2.9  3.2  0.90  5.88  5.15 999 1023.3  11.2   9.1 999.0 99.0 99.00
2012 03 14 15 50 323  3.0  3.5  0.93  5.88  5.20 999 1023.4  12.0   9.4 999.0 99.0 99.00
2012 03 14 16 50 345  4.4  5.0  0.88  6.67  5.10 999 1023.3  12.2   9.7 999.0 99.0 99.00
2012 03 14 17 50 355  3.1  3.6  0.82  6.25  5.19 999 1023.0  12.2  10.0 999.0 99.0 99.00
2012 03 14 18 50  44  0.6  1.3  0.84  6.25  5.55 999 1022.7  12.8  10.4 999.0 99.0 99.00
2012 03 14 19 50 147  3.0  3.8  0.78  7.14  5.62 999 1022.5  13.3  11.1 999.0 99.0 99.00
2012 03 14 20 50 163  2.6  2.9  0.78  6.67  5.79 999 1022.6  13.2  11.0 999.0 99.0 99.00
2012 03 14 21 50 207  2.8  3.5  0.84  7.14  5.86 999 1022.9  12.7  10.8 999.0 99.0 99.00
2012 03 14 22 50 209  3.6  4.0  0.79  6.25  5.92 999 1023.0  12.3  10.7 999.0 99.0 99.00
2012 03 14 23 50 205  3.4  3.9  0.88  6.67  5.86 999 1023.4  11.5  10.5 999.0 99.0 99.00
2012 03 15 00 50 196  3.0  3.4  0.84  6.25  5.72 999 1023.9  11.2  10.0 999.0 99.0 99.00
2012 03 15 01 50 162  2.8  3.0  0.79  5.56  5.71 999 1024.3  10.7   9.8 999.0 99.0 99.00
2012 03 15 02 50 181  3.6  4.1  0.77  5.88  5.57 999 1024.3  11.1   9.9 999.0 99.0 99.00
2012 03 15 03 50 207  5.2  5.9  0.80 13.79  5.52 999 1023.9  11.3  10.0 999.0 99.0 99.00
2012 03 15 04 50 205  5.6  6.4  0.76  5.88  4.85 999 1023.6  11.5   9.9 999.0 99.0 99.00
2012 03 15 05 50 205  4.6  5.2  0.74  8.33  5.04 999 1023.6  11.3   9.8 999.0 99.0 99.00
2012 03 15 06 50 216  6.2  7.3  0.69  9.09  4.18 999 1023.6  11.8   9.8 999.0 99.0 99.00
2012 03 15 07 50 219  4.6  5.3  0.70 13.79  4.84 999 1023.5  11.2   9.7 999.0 99.0 99.00
2012 03 15 08 50 222  3.3  3.6  0.66  9.09  5.38 999 1023.6  11.1   9.6 999.0 99.0 99.00
2012 03 15 09 50 203  2.7  3.7  0.64  7.14  5.55 999 1023.9  10.7   9.5 999.0 99.0 99.00
2012 03 15 10 50 188  2.3  2.7  0.65 10.00  6.00 999 1024.2  10.8   9.5 999.0 99.0 99.00
2012 03 15 11 50 178  1.9  2.2  0.64  9.09  5.97 999 1024.4  10.9   9.4 999.0 99.0 99.00
2012 03 15 12 50  49  3.3  4.2  0.67 13.79  5.97 999 1024.8  10.9   9.3 999.0 99.0 99.00
2012 03 15 13 50  85  3.2  3.4  0.64  7.14  5.88 999 1025.1  10.7   9.5 999.0 99.0 99.00
2012 03 15 14 50 113  3.6  3.9  0.63  6.67  5.83 999 1025.2  11.0   9.6 999.0 99.0 99.00
2012 03 15 15 50 127  2.3  2.6  0.69  8.33  6.18 999 1025.1  11.4  10.0 999.0 99.0 99.00
2012 03 15 16 50  10  4.2  5.1  0.68  6.67  5.94 999 1024.9  10.3  10.9 999.0 99.0 99.00
2012 03 15 17 50  19  4.3  5.2  0.67  7.69  6.17 999 1024.5  10.3  10.6 999.0 99.0 99.00
2012 03 15 18 50  20  5.7  6.4  0.67  6.25  4.11 999 1024.2   9.2  10.5 999.0 99.0 99.00
2012 03 15 19 50  10  5.6  6.6  0.73  9.09  4.01 999 1024.5   9.3  10.2 999.0 99.0 99.00
2012 03 15 20 50  35  5.4  7.1  0.83  4.17  4.05 999 1023.6   9.5  10.1 999.0 99.0 99.00
2012 03 15 21 50  37  5.8  6.9  1.01  5.26  4.06 999 1023.6   9.2  10.0 999.0 99.0 99.00
2012 03 15 22 50  34  4.5  5.8  1.04  5.56  4.35 999 1023.7   9.2   9.8 999.0 99.0 99.00
2012 03 15 23 50  45  2.8  3.5  0.94  5.56  4.20 999 1023.9   8.9   9.5 999.0 99.0 99.00
2012 03 16 00 50  36  3.7  4.2  0.99  5.88  4.40 999 1023.7   8.7   9.4 999.0 99.0 99.00
2012 03 16 01 50  18  3.1  3.7  1.01  5.56  4.53 999 1024.3   8.5   9.3 999.0 99.0 99.00
2012 03 16 02 50  25  4.9  5.9  0.84  5.56  4.39 999 1023.6   8.6   9.4 999.0 99.0 99.00
2012 03 16 03 50  47  3.4  4.3  0.86  5.56  4.39 999 1023.6   9.7   9.5 999.0 99.0 99.00
2012 03 16 04 50  31  4.0  4.5  0.79  5.26  4.47 999 1023.7   9.9   9.5 999.0 99.0 99.00
2012 03 16 05 50  75  4.0  4.8  0.81  5.26  4.26 999 1023.1  10.2   9.6 999.0 99.0 99.00
2012 03 16 06 50  93  3.5  4.3  0.82  5.26  4.38 999 1022.7  10.2   9.6 999.0 99.0 99.00
2012 03 16 07 50 106  2.1  3.2  0.87  5.56  4.43 999 1021.9  10.4   9.6 999.0 99.0 99.00
2012 03 16 08 50 142  0.9  1.4  0.94  5.26  4.40 999 1021.7  10.4   9.6 999.0 99.0 99.00
2012 03 16 09 50 163  1.1  1.5  1.03  5.56  4.57 999 1021.9  10.6   9.6 999.0 99.0 99.00
2012 03 16 10 50 354  1.8  2.4  0.99  5.00  4.76 999 1022.2  10.2   9.6 999.0 99.0 99.00
2012 03 16 11 50 336  3.0  3.5  1.02  5.26  4.82 999 1023.0   9.8   9.5 999.0 99.0 99.00
2012 03 16 12 50 332  2.3  2.7  1.03  5.26  4.87 999 1023.0   9.6   9.5 999.0 99.0 99.00
2012 03 16 13 50 350  3.8  4.6  1.08  5.56  4.99 999 1023.0   9.0   9.7 999.0 99.0 99.00
2012 03 16 14 50 343  2.5  2.9  1.23  5.56  5.04 999 1023.3   8.7   9.8 999.0 99.0 99.00
2012 03 16 15 50 338  2.2  3.0  1.28  6.25  4.96 999 1023.1   8.7  10.0 999.0 99.0 99.00
2012 03 16 16 50 327  2.4  3.5  1.17  5.88  5.11 999 1022.8   8.7  10.2 999.0 99.0 99.00
2012 03 16 17 50 350  4.9  5.8  1.18  5.88  4.93 999 1022.2   8.9  10.4 999.0 99.0 99.00
2012 03 16 18 50   7  6.5  7.3  1.08  5.26  4.74 999 1021.8   9.3  10.2 999.0 99.0 99.00
2012 03 16 19 50 352  3.7  4.3  1.02  5.88  4.95 999 1022.1   9.5  10.2 999.0 99.0 99.00
2012 03 16 20 50   3  2.3  2.7  1.00 10.81  5.09 999 1021.8   9.7  10.2 999.0 99.0 99.00
2012 03 16 21 50   2  2.5  3.1  1.00  5.88  5.26 999 1022.0   9.7  10.2 999.0 99.0 99.00
2012 03 16 22 50  81  1.2  1.8  1.03  9.09  5.45 999 1022.3   9.5  10.1 999.0 99.0 99.00
2012 03 16 23 50 182  1.9  3.0  0.99  9.09  5.38 999 1023.0   9.2  10.0 999.0 99.0 99.00
2012 03 17 00 50 150  1.9  2.4  0.98 10.00  5.56 999 1023.2   9.3   9.9 999.0 99.0 99.00
2012 03 17 01 50 158  2.6  3.1  1.07 10.00  5.62 999 1023.2   9.4   9.9 999.0 99.0 99.00
2012 03 17 02 50 118  1.2  1.7  1.04 10.81  5.72 999 1023.5   9.4   9.8 999.0 99.0 99.00
2012 03 17 03 50 127  1.3  1.7  1.01 10.81  5.75 999 1023.7   9.3   9.8 999.0 99.0 99.00
2012 03 17 04 50  89  1.2  1.7  1.13 10.00  5.96 999 1024.0   9.2   9.8 999.0 99.0 99.00
2012 03 17 05 50 123  2.1  3.0  1.15 10.81  6.00 999 1023.9   8.9   9.8 999.0 99.0 99.00
2012 03 17 06 50 156  2.9  3.5  1.19 10.00  6.06 999 1023.5   8.7   9.8 999.0 99.0 99.00
2012 03 17 07 50  99  0.7  1.4  1.20 10.81  6.34 999 1023.7   8.3   9.7 999.0 99.0 99.00
2012 03 17 08 50  52  2.5  3.1  1.17 11.43  6.34 999 1024.3   8.3   9.7 999.0 99.0 99.00
2012 03 17 09 50  57  3.7  4.4  1.05 10.81  6.12 999 1024.8   8.1   9.7 999.0 99.0 99.00
2012 03 17 10 50  80  3.4  4.2  1.07 11.43  6.92 999 1025.1   8.0   9.7 999.0 99.0 99.00
2012 03 17 11 50  70  3.4  4.3  1.02 10.81  6.38 999 1025.9   7.9   9.7 999.0 99.0 99.00
2012 03 17 12 50  81  4.0  4.9  1.05 10.81  6.75 999 1026.4   7.9   9.7 999.0 99.0 99.00
2012 03 17 13 50  82  5.7  7.1  0.96 11.43  5.83 999 1027.4   7.9   9.9 999.0 99.0 99.00
2012 03 17 14 50  70  4.4  5.5  1.02 11.43  5.88 999 1028.1   8.1  10.0 999.0 99.0 99.00
2012 03 17 15 50  67  5.5  6.9  0.93 10.81  5.64 999 1028.4   8.1  10.0 999.0 99.0 99.00
2012 03 17 16 50  74  5.8  7.1  1.06 12.12  5.61 999 1028.2   8.5  10.0 999.0 99.0 99.00
2012 03 17 17 50  80  5.3  6.5  0.99 10.00  4.88 999 1027.8   8.8  10.0 999.0 99.0 99.00
2012 03 17 18 50  74  3.7  4.4  1.00 10.00  5.19 999 1027.4   9.1  10.0 999.0 99.0 99.00
2012 03 17 19 50  72  3.4  4.8  1.07 10.81  5.43 999 1027.6   9.3   9.9 999.0 99.0 99.00
2012 03 17 20 50  58  4.6  5.6  1.06 10.81  5.39 999 1027.4   9.3   9.8 999.0 99.0 99.00
2012 03 17 21 50  63  5.4  6.5  1.10 10.81  6.07 999 1027.4   9.3   9.8 999.0 99.0 99.00
2012 03 17 22 50  72  5.1  6.2 99.00 99.00 99.00 999 1027.9   9.1   9.7 999.0 99.0 99.00
2012 03 17 23 50  71  5.6  7.5  0.93 10.00  4.96 999 1028.4   9.0   9.8 999.0 99.0 99.00
2012 03 18 00 50  79  6.5  8.0  1.03 10.81  5.08 999 1028.7   8.9   9.9 999.0 99.0 99.00
2012 03 18 01 50  93  6.5  8.0  1.07 10.81  4.75 999 1028.8   9.2   9.9 999.0 99.0 99.00
2012 03 18 02 50  98  5.8  7.0  1.16 10.00  5.08 999 1029.0   9.6   9.8 999.0 99.0 99.00
2012 03 18 03 50  53  3.0  3.6  1.11  9.09  4.88 999 1029.1   9.7   9.9 999.0 99.0 99.00
2012 03 18 04 50  44  3.4  4.0  0.99  9.09  4.80 999 1028.8   9.6   9.8 999.0 99.0 99.00
2012 03 18 05 50  57  2.3  3.0  0.95 10.00  5.00 999 1028.7   9.6   9.8 999.0 99.0 99.00
2012 03 18 06 50  68  2.5  3.0  0.96 10.00  5.10 999 1028.4   9.7   9.9 999.0 99.0 99.00
2012 03 18 07 50  43  2.3  2.8  0.87 10.81  4.99 999 1028.1   9.5   9.8 999.0 99.0 99.00
2012 03 18 08 50  40  4.3  4.9  0.93 10.81  5.14 999 1028.2   9.2   9.7 999.0 99.0 99.00
2012 03 18 09 50  48  4.5  5.2  0.92 10.00  5.41 999 1028.4   9.2   9.7 999.0 99.0 99.00
2012 03 18 10 50  26  5.2  5.9  0.89 10.81  5.27 999 1028.7   7.6   9.7 999.0 99.0 99.00
2012 03 18 11 50  36  4.8  5.9  0.82 10.81  4.69 999 1029.4   7.4   9.7 999.0 99.0 99.00
2012 03 18 12 50  36  5.5  6.3  0.85 10.81  4.93 999 1029.2   7.3   9.7 999.0 99.0 99.00
2012 03 18 13 50  39  4.6  5.6  0.78 10.81  4.54 999 1029.7   7.3   9.7 999.0 99.0 99.00
2012 03 18 14 50  28  4.3  5.0  0.86 10.00  4.97 999 1029.7   7.4   9.8 999.0 99.0 99.00
2012 03 18 15 50  25  4.4  5.1  0.82 10.00  4.93 999 1029.7   7.6   9.9 999.0 99.0 99.00
2012 03 18 16 50  38  4.6  5.5  0.81 10.00  4.90 999 1029.4   7.7  10.0 999.0 99.0 99.00
2012 03 18 17 50  38  3.7  4.9  0.79  9.09  4.94 999 1029.2   7.8  10.1 999.0 99.0 99.00
2012 03 18 18 50  45  4.2  4.9  0.81 10.00  4.83 999 1028.0   7.8  10.1 999.0 99.0 99.00
2012 03 18 19 50  47  2.2  3.0  0.82 10.00  5.09 999 1027.7   7.9  10.1 999.0 99.0 99.00
2012 03 18 20 50  56  2.9  3.6  0.86  9.09  5.37 999 1027.0   7.9  10.2 999.0 99.0 99.00
2012 03 18 21 50  54  3.5  4.4  0.86 10.00  5.26 999 1026.3   7.8  10.2 999.0 99.0 99.00
2012 03 18 22 50  87  2.8  3.4  0.75 10.00  5.42 999 1025.9   7.9  10.0 999.0 99.0 99.00
2012 03 18 23 50  98  2.7  3.1  0.74 10.81  5.48 999 1025.7   8.1   9.9 999.0 99.0 99.00
2012 03 19 00 50 122  1.9  2.5  0.74 10.00  5.81 999 1026.1   8.4  10.0 999.0 99.0 99.00
2012 03 19 01 50 138  0.8  1.2  0.78 10.00  5.70 999 1026.1   8.9  10.0 999.0 99.0 99.00
2012 03 19 02 50  86  0.8  1.2  0.72 10.00  5.70 999 1025.8   9.3  10.0 999.0 99.0 99.00
2012 03 19 03 50 323  0.2  0.5  0.79  9.09  6.13 999 1025.3   9.4   9.9 999.0 99.0 99.00
2012 03 19 04 50 267  0.4  0.8  0.80  9.09  6.15 999 1025.1   9.6   9.9 999.0 99.0 99.00
2012 03 19 05 50 341  1.0  1.4  0.77  8.33  5.90 999 1024.8   9.6   9.9 999.0 99.0 99.00
2012 03 19 06 50  17  1.3  1.6  0.71  9.09  5.89 999 1024.6   9.6   9.9 999.0 99.0 99.00
2012 03 19 07 50  60  1.5  1.7  0.71  8.33  5.77 999 1024.1   9.7   9.9 999.0 99.0 99.00
2012 03 19 08 50  29  2.2  2.6  0.72  7.69  5.62 999 1024.1   9.8   9.9 999.0 99.0 99.00
2012 03 19 09 50  66  2.7  3.0  0.71  9.09  5.76 999 1024.2   9.9   9.8 999.0 99.0 99.00
2012 03 19 10 50  63  2.5  2.9  0.67  7.14  5.84 999 1024.5   9.9   9.9 999.0 99.0 99.00
2012 03 19 11 50  45  2.1  2.4  0.70  8.33  6.13 999 1024.8  10.4   9.9 999.0 99.0 99.00
2012 03 19 12 50  51  2.0  2.4  0.65  8.33  6.01 999 1025.3  10.7  10.0 999.0 99.0 99.00
2012 03 19 13 50  61  1.9  2.1  0.67  8.33  6.00 999 1025.3  10.9  10.3 999.0 99.0 99.00
2012 03 19 14 50  96  3.0  3.3  0.65  9.09  6.06 999 1025.2  11.3  10.6 999.0 99.0 99.00
2012 03 19 15 50 111  1.9  2.3  0.66  9.09  6.10 999 1025.1  12.1  10.9 999.0 99.0 99.00
2012 03 19 16 50 117  3.0  3.4  0.66  9.09  6.03 999 1024.9  12.1  11.2 999.0 99.0 99.00
2012 03 19 17 50 124  2.9  3.3  0.70  7.14  5.64 999 1024.7  12.2  11.2 999.0 99.0 99.00
2012 03 19 18 50 102  3.5  4.0  0.76  7.14  5.77 999 1023.9  12.3  11.5 999.0 99.0 99.00
2012 03 19 19 50  97  3.4  3.8  0.75  5.26  5.45 999 1023.5  12.6  11.5 999.0 99.0 99.00
2012 03 19 20 50 101  3.0  3.4  0.74  5.00  5.30 999 1023.5  12.6  11.3 999.0 99.0 99.00
2012 03 19 21 50  86  3.6  3.9  0.73  6.25  5.28 999 1023.4  12.9  11.3 999.0 99.0 99.00
2012 03 19 22 50  91  3.4  3.8  0.74  5.00  5.42 999 1023.3  12.2  11.1 999.0 99.0 99.00
2012 03 19 23 50 100  4.0  4.6  0.72  6.25  5.53 999 1023.6  12.2  11.1 999.0 99.0 99.00
2012 03 20 00 50 101  3.8  4.4  0.72  6.25  5.53 999 1024.0  12.2  11.1 999.0 99.0 99.00
2012 03 20 01 50  98  3.3  4.1  0.69  6.25  5.58 999 1024.4  12.4  11.1 999.0 99.0 99.00
2012 03 20 02 50  72  2.6  2.8  0.70  6.25  5.82 999 1024.8  12.4  11.0 999.0 99.0 99.00
2012 03 20 03 50 102  3.7  4.5  0.72  6.25  5.77 999 1024.2  12.5  10.9 999.0 99.0 99.00
2012 03 20 04 50 108  4.5  5.2  0.72  5.56  5.17 999 1023.8  12.9  10.8 999.0 99.0 99.00
2012 03 20 05 50  95  4.6  5.2  0.66  5.88  4.72 999 1023.8  12.7  10.8 999.0 99.0 99.00
2012 03 20 06 50  91  4.2  5.0  0.77  5.88  4.74 999 1023.6  12.6  10.8 999.0 99.0 99.00
2012 03 20 07 50  86  3.4  3.8  0.82  5.88  4.80 999 1023.4  12.3  10.9 999.0 99.0 99.00
2012 03 20 08 50  92  4.3  4.9  0.84  6.67  4.94 999 1023.3  12.3  10.8 999.0 99.0 99.00
2012 03 20 09 50  90  4.4  4.9 99.00 99.00 99.00 999 1023.8  12.2  10.9 999.0 99.0 99.00
2012 03 20 10 50  80  3.8  4.5 99.00 99.00 99.00 999 1024.1  11.8  10.9 999.0 99.0 99.00
2012 03 20 11 50  80  3.9  4.4  0.93  6.67  5.13 999 1024.5  11.7  10.9 999.0 99.0 99.00
2012 03 20 12 50  95  3.7  4.2  0.79  6.25  5.04 999 1025.1  11.6  10.9 999.0 99.0 99.00
2012 03 20 13 50 120  2.0  2.4  0.82  6.67  5.17 999 1025.9  11.8  10.9 999.0 99.0 99.00
2012 03 20 14 50  42  0.9  1.2  0.94  6.67  5.50 999 1026.1  12.0  11.0 999.0 99.0 99.00
2012 03 20 15 50  69  2.9  3.3  0.87  7.14  5.39 999 1026.0  11.8  11.1 999.0 99.0 99.00
2012 03 20 16 50  86  2.4  2.8  0.84  7.14  5.43 999 1025.9  11.9  11.1 999.0 99.0 99.00
2012 03 20 17 50  73  2.9  3.5  0.83  6.67  5.10 999 1025.6  12.0  11.3 999.0 99.0 99.00
2012 03 20 18 50  83  3.8  4.5  0.85  6.25  5.17 999 1024.9  11.8  11.6 999.0 99.0 99.00
2012 03 20 19 50 120  3.2  3.6  0.82  6.67  5.05 999 1024.7  11.9  11.6 999.0 99.0 99.00
2012 03 20 20 50 115  1.8  2.1  0.82  6.25  4.96 999 1024.7  11.8  11.6 999.0 99.0 99.00
2012 03 20 21 50 109  2.8  3.0  0.82  6.25  4.86 999 1024.6  11.6  11.5 999.0 99.0 99.00
2012 03 20 22 50 128  2.5  3.0  0.71  5.88  4.83 999 1024.8  11.6  11.5 999.0 99.0 99.00
2012 03 20 23 50 133  1.8  2.2  0.79  5.88  5.17 999 1024.8  11.6  11.3 999.0 99.0 99.00
2012 03 21 00 50 143  3.9  4.3  0.72  5.56  5.22 999 1025.5  11.6  11.3 999.0 99.0 99.00
2012 03 21 01 50 179  2.0  2.3  0.78  6.25  5.22 999 1026.0  12.0  11.3 999.0 99.0 99.00
2012 03 21 02 50 163  1.7  1.9  0.76  6.25  5.36 999 1026.7  11.9  11.3 999.0 99.0 99.00
2012 03 21 03 50 120  1.1  1.5  0.77  5.88  5.34 999 1026.7  12.3  11.3 999.0 99.0 99.00
2012 03 21 04 50 113  1.0  1.2  0.80  5.88  5.39 999 1026.9  11.8  11.3 999.0 99.0 99.00
2012 03 21 05 50  69  0.8  1.2  0.77  5.88  5.18 999 1027.1  11.6  11.3 999.0 99.0 99.00
2012 03 21 06 50  91  1.9  2.4  0.83  6.25  5.18 999 1027.0  11.5  11.3 999.0 99.0 99.00
2012 03 21 07 50   3  1.4  1.8  0.81  5.56  5.01 999 1026.7  11.4  11.4 999.0 99.0 99.00
2012 03 21 08 50  20  2.2  2.4  0.85  5.56  4.97 999 1026.6  11.4  11.4 999.0 99.0 99.00
2012 03 21 09 50  78  2.4  2.8  0.82  5.88  4.87 999 1026.9  11.4  11.4 999.0 99.0 99.00
2012 03 21 10 50  41  1.2  1.4  0.82  5.56  4.85 999 1027.4  11.7  11.4 999.0 99.0 99.00
2012 03 21 11 50  76  1.8  2.2  0.81  6.25  4.86 999 1027.5  11.7  11.3 999.0 99.0 99.00
2012 03 21 12 50 162  2.5  3.1  0.81  5.88  4.88 999 1028.1  12.6  11.4 999.0 99.0 99.00
2012 03 21 13 50 185  2.8  3.1  0.72  6.25  4.84 999 1028.3  12.6  11.5 999.0 99.0 99.00
2012 03 21 14 50 129  4.0  4.6  0.70  6.67  5.08 999 1028.5  12.7  11.7 999.0 99.0 99.00
2012 03 21 15 50 203  2.4  2.8  0.67  6.25  5.09 999 1028.6  13.1  12.0 999.0 99.0 99.00
2012 03 21 16 50 163  0.8  1.4  0.66  6.25  5.15 999 1028.5  13.9  12.5 999.0 99.0 99.00
2012 03 21 17 50 166  1.4  1.7  0.68  5.88  5.19 999 1028.2  13.5  12.6 999.0 99.0 99.00
2012 03 21 18 50 185  1.7  2.3  0.70  5.88  5.04 999 1027.8  14.0  13.2 999.0 99.0 99.00
2012 03 21 19 50 152  2.6  2.9  0.76  5.56  4.98 999 1027.3  13.9  12.9 999.0 99.0 99.00
2012 03 21 20 50 117  2.2  2.6  0.76  5.88  4.95 999 1026.9  13.6  13.8 999.0 99.0 99.00
2012 03 21 21 50 132  3.2  3.6  0.71  5.56  4.83 999 1026.8  13.6  13.2 999.0 99.0 99.00
2012 03 21 22 50 127  3.4  3.8  0.72  5.56  4.73 999 1026.7  13.2  12.8 999.0 99.0 99.00
2012 03 21 23 50 133  3.6  3.9  0.74  5.88  4.73 999 1026.7  13.0  12.1 999.0 99.0 99.00
2012 03 22 00 50 133  3.4  3.7  0.66  6.25  4.74 999 1027.1  13.0  12.2 999.0 99.0 99.00
2012 03 22 01 50 138  4.0  4.7  0.71  5.88  4.88 999 1027.5  12.9  11.8 999.0 99.0 99.00
2012 03 22 02 50 148  3.3  3.6  0.68  5.00  4.89 999 1027.6  12.9  11.9 999.0 99.0 99.00
2012 03 22 03 50 142  3.0  3.3  0.75  5.88  5.16 999 1027.5  12.9  11.8 999.0 99.0 99.00
2012 03 22 04 50 143  3.3  3.7  0.74  5.26  5.17 999 1027.1  12.9  11.9 999.0 99.0 99.00
2012 03 22 05 50 145  2.8  3.2  0.75  5.88  5.09 999 1026.8  12.8  11.9 999.0 99.0 99.00
