YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 08 21 329  7.8  8.9  1.12  4.76  4.22 999 1031.4   0.1   3.1  -9.9 99.0 99.00
2004 02 08 22 318  7.1  8.8 99.00 99.00 99.00 999 1032.4   0.7   3.2 -10.2 99.0 99.00
2004 02 08 23 303  6.9  8.1  0.99  4.55  4.24 999 1032.6   0.8   3.4 -10.1 99.0 99.00
2004 02 09 00 296  7.3  8.4  0.90  4.17  4.17 999 1033.5   0.8   3.5 -11.0 99.0 99.00
2004 02 09 01 289  6.4  7.5  0.81  4.55  4.13 999 1034.3   0.7   3.5  -9.9 99.0 99.00
2004 02 09 02 276  6.1  7.2  0.76  4.00  3.95 999 1034.6   0.3   3.4 -10.2 99.0 99.00
2004 02 09 03 288  3.9  4.5  0.75  4.35  4.11 999 1035.1   0.5   3.3 -10.3 99.0 99.00
2004 02 09 04 297  2.3  2.8  0.62  4.00  4.12 999 1034.9   0.5   3.2 -10.9 99.0 99.00
2004 02 09 05 197  1.1  2.7  0.50 10.00  4.23 999 1034.5   0.8   2.9 -10.3 99.0 99.00
2004 02 09 06 180  3.4  4.0  0.46  9.09  5.24 999 1034.2   1.1   2.7  -8.7 99.0 99.00
2004 02 09 07 205  4.6  5.4  0.38 11.11  5.30 999 1034.4   1.5   2.7  -7.9 99.0 99.00
2004 02 09 08 201  5.6  6.8  0.46 10.00  4.77 999 1034.3   1.7   2.5  -6.6 99.0 99.00
2004 02 09 09 193  6.4  7.3  0.54  2.86  3.68 999 1033.6   2.1   2.6  -5.3 99.0 99.00
2004 02 09 10 201  6.9  7.8  0.63  3.03  3.39 999 1033.6   2.6   2.7  -4.8 99.0 99.00
2004 02 09 11 204  7.7  9.1  0.76  3.23  3.50 999 1033.4   2.8   2.7  -3.9 99.0 99.00
2004 02 09 12 200  8.3 10.1  0.80  3.45  3.56 999 1033.2   2.7   2.9  -2.5 99.0 99.00
2004 02 09 13 205  8.8 10.6  0.93  3.57  3.55 999 1033.0   2.9   2.9  -1.5 99.0 99.00
2004 02 09 14 201  9.0 10.6  0.95  3.85  3.63 999 1032.8   3.2   3.2  -1.7 99.0 99.00
2004 02 09 15 208  9.5 11.6  1.11  3.85  3.78 999 1032.4   3.5   3.4  -2.2 99.0 99.00
2004 02 09 16 210  9.5 11.4  1.11  3.85  3.81 999 1032.0   3.3   3.7  -1.8 99.0 99.00
2004 02 09 17 200  9.6 11.4  1.22  4.55  3.90 999 1030.6   3.4   3.7  -1.8 99.0 99.00
2004 02 09 18 198  9.6 11.2  1.24  4.55  4.04 999 1028.9   3.7   3.6  -2.1 99.0 99.00
2004 02 09 19 189  9.8 12.1  1.25  4.55  4.11 999 1027.0   4.1   3.5  -1.1 99.0 99.00
2004 02 09 20 196  8.7 10.1  1.25  4.55  4.04 999 1026.5   4.0   3.5  -0.3 99.0 99.00
2004 02 09 21 206  7.6  8.8  1.11  4.55  4.03 999 1026.4   4.3   3.1  -0.6 99.0 99.00
2004 02 09 22 199  9.7 11.4  1.34  5.00  4.17 999 1025.7   4.6   2.9  -0.4 99.0 99.00
2004 02 09 23 205  7.6  8.7  1.15  4.76  4.06 999 1026.5   4.2   3.0   0.1 99.0 99.00
2004 02 10 00 198  8.5  9.7  1.30  4.76  4.14 999 1026.2   4.3   3.1   0.3 99.0 99.00
2004 02 10 01 198  7.9  8.9  1.06  5.00  3.93 999 1025.5   4.1   3.3   0.7 99.0 99.00
2004 02 10 02 205  6.5  7.3  0.91  4.55  3.81 999 1024.9   4.0   3.4   1.3 99.0 99.00
2004 02 10 03 196  7.7  8.7  0.81  4.55  3.82 999 1024.0   4.2   3.7   1.9 99.0 99.00
2004 02 10 04 193  8.0  9.0  0.83  4.35  3.87 999 1023.1   3.7   3.6   2.3 99.0 99.00
2004 02 10 05 205  6.1  7.0  0.79  4.76  3.93 999 1022.6   3.8   3.3   2.4 99.0 99.00
2004 02 10 06 198  6.6  7.4  0.79  4.55  4.04 999 1021.9   3.6   3.2   2.4 99.0 99.00
2004 02 10 07 208  5.4  6.1  0.71  4.55  4.08 999 1021.0   3.4   2.9   2.4 99.0 99.00
2004 02 10 08 213  5.4  6.4  0.75  4.55  4.26 999 1020.1   3.5   2.7   2.4 99.0 99.00
2004 02 10 09 233  4.1  4.6  0.72  4.35  4.16 999 1019.9   3.3   2.6   2.2 99.0 99.00
2004 02 10 10 228  3.2  3.7  0.63  4.17  4.36 999 1019.6   3.0   2.5   2.0 99.0 99.00
2004 02 10 11 250  2.7  3.2  0.67  4.35  4.51 999 1019.1   3.0   2.6   2.1 99.0 99.00
2004 02 10 12 259  2.0  2.3  0.56  4.00  4.52 999 1018.9   3.0   2.6   1.8 99.0 99.00
2004 02 10 13 230  1.2  1.5  0.56 11.11  4.71 999 1019.4   2.9   2.6   1.7 99.0 99.00
2004 02 10 14 277  1.2  2.2  0.56 12.50  4.59 999 1019.5   3.1   2.8   1.6 99.0 99.00
2004 02 10 15 235  0.6  0.9  0.56 10.00  4.91 999 1019.2   3.2   2.9   1.3 99.0 99.00
2004 02 10 16 250  1.5  1.9  0.59  9.09  5.15 999 1019.3   3.3   2.9   1.2 99.0 99.00
2004 02 10 17 225  1.6  2.0  0.60 11.11  5.43 999 1018.7   3.5   3.2   1.3 99.0 99.00
2004 02 10 18 186  0.6  1.5  0.63  8.33  5.69 999 1017.6   3.8   3.4   1.2 99.0 99.00
2004 02 10 19 191  1.7  2.2  0.67  7.14  6.22 999 1016.6   3.7   3.4   1.5 99.0 99.00
2004 02 10 20 199  3.9  4.7  0.62  7.14  6.22 999 1015.8   4.3   3.5   1.1 99.0 99.00
2004 02 10 21 192  4.4  5.0  0.71  6.67  6.29 999 1015.3   4.0   3.5   1.4 99.0 99.00
2004 02 10 22 193  4.8  5.6  0.74  6.67  6.34 999 1014.8   4.1   3.5   1.2 99.0 99.00
2004 02 10 23 198  5.0  5.9  0.79  6.67  6.16 999 1014.7   4.3   3.4   0.8 99.0 99.00
2004 02 11 00 194  5.0  5.6  0.82  6.67  5.79 999 1014.5   4.3   3.2   0.6 99.0 99.00
2004 02 11 01 198  5.6  6.4  0.84  7.14  5.77 999 1014.6   4.3   3.1   0.5 99.0 99.00
2004 02 11 02 189  3.3  3.9  0.80  6.67  5.71 999 1014.4   3.7   3.1   1.2 99.0 99.00
2004 02 11 03 191  4.7  5.1  0.89  6.67  5.97 999 1014.0   3.9   3.1   1.4 99.0 99.00
2004 02 11 04 193  6.3  7.3  0.90  7.69  6.03 999 1013.4   3.9   3.0   1.5 99.0 99.00
2004 02 11 05 236  7.6  9.5  0.92  7.14  5.16 999 1013.2   4.3   2.9   1.9 99.0 99.00
2004 02 11 06 274  5.8  6.7  0.91  7.14  4.70 999 1014.0   4.3   2.9   0.9 99.0 99.00
2004 02 11 08 297  5.8  7.7  0.80  7.14  5.33 999 1015.1   4.3   2.8  -1.0 99.0 99.00
2004 02 11 10 300  6.8  8.0  0.81  7.69  4.34 999 1016.7   4.0   2.8  -1.8 99.0 99.00
2004 02 11 11 313  6.1  7.4 99.00 99.00 99.00 999 1017.6   4.0   2.8  -2.5 99.0 99.00
2004 02 11 12 321  6.8  7.8  0.90  6.67  4.22 999 1017.9   3.7   2.9  -2.7 99.0 99.00
2004 02 11 13 321  6.2  7.6  0.85  7.14  4.23 999 1018.8   3.4   2.9  -2.4 99.0 99.00
2004 02 11 14 332  8.7 10.4  0.84  7.69  4.06 999 1019.6   3.2   3.1  -2.6 99.0 99.00
2004 02 11 15 334  8.5 10.1  0.92  3.45  3.90 999 1020.5   2.4   3.3  -5.0 99.0 99.00
2004 02 11 16 332  8.7 10.6  1.06  4.00  3.91 999 1020.8   2.1   3.4  -5.7 99.0 99.00
2004 02 11 17 332  7.7  9.1  1.07  4.35  3.98 999 1021.3   2.2   3.4  -5.4 99.0 99.00
2004 02 11 18 344  5.9  7.1  0.92  4.35  3.89 999 1020.9   2.2   3.6  -4.3 99.0 99.00
2004 02 11 19 343  6.7  7.6  0.89  4.00  3.76 999 1020.6   2.3   3.7  -4.4 99.0 99.00
2004 02 11 20 344  6.8  7.9  0.82  4.35  3.80 999 1020.8   2.5   3.6  -4.3 99.0 99.00
2004 02 11 21 344  6.1  7.2  0.86  4.17  3.66 999 1021.1   2.8   3.6  -4.1 99.0 99.00
2004 02 11 22 342  6.1  7.1  0.73  3.85  3.67 999 1021.9   2.8   3.5  -3.8 99.0 99.00
2004 02 11 23 344  5.6  6.8  0.62  3.85  3.54 999 1022.5   2.8   3.4  -3.6 99.0 99.00
2004 02 12 00 341  6.1  7.8  0.61  3.70  3.67 999 1023.6   2.8   3.4  -3.5 99.0 99.00
2004 02 12 01 346  6.2  7.2  0.58  3.45  3.67 999 1024.1   2.8   3.4  -3.4 99.0 99.00
2004 02 12 02 347  5.9  7.0  0.51  3.57  3.82 999 1024.5   2.7   3.4  -4.1 99.0 99.00
2004 02 12 03 355  6.5  7.9  0.56  3.45  3.69 999 1024.7   2.6   3.3  -4.2 99.0 99.00
2004 02 12 04  11  6.5  7.6  0.67  3.57  3.58 999 1024.8   2.5   3.3  -4.8 99.0 99.00
2004 02 12 05  16  6.4  7.6  0.67  3.57  3.67 999 1024.4   2.5   3.4  -5.2 99.0 99.00
2004 02 12 06  27  6.9  8.0 99.00 99.00 99.00 999 1024.3   2.5   3.5  -5.5 99.0 99.00
2004 02 12 07  27  4.5  5.2  0.68  3.33  3.59 999 1024.7   2.5   3.4  -5.8 99.0 99.00
2004 02 12 08  34  3.6  4.2  0.62  3.70  3.67 999 1024.7   2.5   3.4  -5.9 99.0 99.00
2004 02 12 09  48  2.5  3.3  0.54  3.57  3.72 999 1025.0   2.6   3.4  -6.1 99.0 99.00
2004 02 12 10  47  4.2  5.0  0.54  9.09  3.78 999 1024.8   2.7   3.4  -4.9 99.0 99.00
2004 02 12 11  63  3.2  4.3  0.46  3.23  3.87 999 1024.9   2.8   3.3  -5.1 99.0 99.00
2004 02 12 12  94  2.7  3.6  0.45  9.09  4.13 999 1025.0   2.9   3.2  -4.9 99.0 99.00
2004 02 12 13 137  2.6  3.3  0.44  9.09  4.17 999 1025.1   3.2   3.1  -3.9 99.0 99.00
2004 02 12 14 147  2.3  3.3  0.41  9.09  4.34 999 1024.9   3.3   3.2  -3.3 99.0 99.00
2004 02 12 15 999 99.0 99.0  0.40  8.33  4.43 999 1024.5   3.4   3.2  -2.8 99.0 99.00
2004 02 12 16 999 99.0 99.0  0.40  8.33  4.48 999 1024.7   3.1   3.3  -0.9 99.0 99.00
2004 02 12 17 999 99.0 99.0  0.44  9.09  4.58 999 1024.3   3.0   3.3  -1.0 99.0 99.00
2004 02 12 18 999 99.0 99.0  0.43  9.09  4.77 999 1022.8   2.9   3.3  -0.5 99.0 99.00
2004 02 12 19 999 99.0 99.0  0.43 10.00  4.84 999 1021.7   3.4   3.4  -2.1 99.0 99.00
2004 02 12 20 999 99.0 99.0  0.38  9.09  4.94 999 1021.3   3.2   3.4  -1.7 99.0 99.00
2004 02 12 21 999 99.0 99.0  0.39  9.09  5.12 999 1021.6   3.1   3.3  -0.2 99.0 99.00
2004 02 12 22 999 99.0 99.0  0.37  8.33  5.49 999 1021.3   2.9   3.0   0.1 99.0 99.00
2004 02 12 23 999 99.0 99.0  0.35  8.33  5.51 999 1021.3   2.8   2.9  -0.4 99.0 99.00
2004 02 13 00 189  2.6  3.3  0.40 10.00  5.57 999 1021.2   2.8   2.8  -0.7 99.0 99.00
2004 02 13 01 184  2.9  3.4  0.36  9.09  5.91 999 1020.9   2.6   2.8   0.0 99.0 99.00
2004 02 13 02 194  3.2  3.7  0.39  9.09  5.96 999 1020.7   2.6   2.8   0.2 99.0 99.00
2004 02 13 03 202  3.4  4.2  0.36  9.09  6.00 999 1020.9   2.6   2.8   0.1 99.0 99.00
2004 02 13 04 211  4.3  5.0  0.42  9.09  6.06 999 1020.1   2.5   2.9   0.4 99.0 99.00
2004 02 13 05 219  4.3  5.1  0.38  7.69  5.87 999 1019.8   2.6   2.9   0.7 99.0 99.00
2004 02 13 06 219  4.9  5.7  0.38  8.33  6.05 999 1019.4   2.6   2.9   0.6 99.0 99.00
2004 02 13 07 225  4.8  5.7  0.38  8.33  5.29 999 1018.7   2.6   2.9   0.8 99.0 99.00
2004 02 13 08 239  6.2  7.3  0.44  9.09  4.17 999 1018.3   2.5   2.9   1.2 99.0 99.00
2004 02 13 09 234  7.0  8.2  0.52  2.86  3.55 999 1017.8   2.3   2.9   1.0 99.0 99.00
2004 02 13 10 238  6.8  7.8  0.59  2.86  3.45 999 1017.8   2.0   2.8   0.8 99.0 99.00
2004 02 13 11 248  5.6  6.8  0.60  3.23  3.62 999 1018.1   1.9   2.8   0.7 99.0 99.00
2004 02 13 12 250  6.2  7.5  0.56  3.45  3.73 999 1018.4   2.1   2.7   0.6 99.0 99.00
2004 02 13 13 281  7.2 99.0 99.00 99.00 99.00 999 1018.9   1.6   2.7   0.2 99.0 99.00
2004 02 13 14 290  7.7  9.0  0.70  3.13  3.46 999 1019.7   2.1   2.8  -0.1 99.0 99.00
2004 02 13 15 287  6.5  7.3  0.67  3.33  3.48 999 1020.2   2.5   2.9  -0.3 99.0 99.00
2004 02 13 16 319  5.2  6.5  0.58  3.03  3.71 999 1020.4   3.0   3.0  -1.0 99.0 99.00
2004 02 13 17 307  3.8  5.1  0.56  2.78  3.68 999 1019.6   2.9   3.2  -1.2 99.0 99.00
2004 02 13 18 309  4.4  5.6  0.61  3.33  3.73 999 1018.9   3.5   3.3  -0.9 99.0 99.00
2004 02 13 19 307  5.2  6.4 99.00 99.00 99.00 999 1017.9   4.6   3.4  -1.9 99.0 99.00
2004 02 13 20 307  4.3  5.1  0.60  3.57  3.67 999 1017.8   4.5   3.5  -0.7 99.0 99.00
2004 02 13 21 278  5.4  7.5  0.61  3.45  3.67 999 1017.7   5.3   3.6  -2.0 99.0 99.00
2004 02 13 22 277  3.4  3.9  0.61  3.33  3.62 999 1017.9   5.1   3.7  -1.3 99.0 99.00
2004 02 13 23 256  3.2  4.4  0.60  3.33  3.62 999 1018.3   4.7   3.7  -0.6 99.0 99.00
2004 02 14 00 259  1.8  2.2  0.60  3.23  3.77 999 1018.6   4.9   3.6  -1.3 99.0 99.00
2004 02 14 01 232  0.7  1.9  0.49  8.33  4.17 999 1018.2   4.2   3.4  -0.4 99.0 99.00
2004 02 14 02 221  4.1  4.7  0.42 10.00  4.42 999 1018.2   4.1   3.2   0.3 99.0 99.00
2004 02 14 03 224  5.4  6.3  0.46  9.09  4.87 999 1017.8   3.8   3.2   1.0 99.0 99.00
2004 02 14 04 218  5.6  6.6  0.45  9.09  4.57 999 1017.5   3.5   3.2   1.4 99.0 99.00
2004 02 14 05 210  5.1  5.9  0.59  3.13  3.80 999 1017.3   3.6   3.1   1.6 99.0 99.00
2004 02 14 06 214  6.8  7.8  0.60 10.00  3.86 999 1016.7   3.7   3.1   1.7 99.0 99.00
2004 02 14 07 227  6.2  6.9  0.70  3.23  3.86 999 1016.4   3.7   3.1   1.5 99.0 99.00
2004 02 14 08 231  6.1  7.0  0.72  3.57  3.91 999 1015.7   3.6   3.0   1.4 99.0 99.00
2004 02 14 09 236  5.3  6.0  0.71  7.69  3.99 999 1015.4   3.6   2.9   0.8 99.0 99.00
2004 02 14 10 233  5.4  6.2  0.70  4.00  4.15 999 1015.3   3.5   2.9   0.5 99.0 99.00
2004 02 14 11 240  5.9  6.7  0.70  4.55  4.33 999 1015.6   3.8   2.9  -0.4 99.0 99.00
2004 02 14 12 234  4.9  5.7  0.71  4.55  4.30 999 1015.7   3.3   2.8  -0.3 99.0 99.00
2004 02 14 13 240  4.5  5.8  0.78  5.00  4.65 999 1016.4   3.4   2.8  -0.7 99.0 99.00
2004 02 14 14 243  2.9  3.3  0.68  4.76  4.50 999 1016.9   3.2   2.8  -0.4 99.0 99.00
2004 02 14 15 235  2.8  3.3  0.70  4.76  4.54 999 1016.9   3.3   2.8  -0.3 99.0 99.00
2004 02 14 16 212  3.3  3.6  0.66  4.76  4.57 999 1016.5   3.3   2.8   0.0 99.0 99.00
2004 02 14 17 211  4.1  4.9  0.65  4.55  4.46 999 1016.0   3.6   2.9   0.0 99.0 99.00
2004 02 14 18 211  3.9  4.3  0.66  4.76  4.51 999 1014.5   3.9   3.0  -0.3 99.0 99.00
2004 02 14 19 192  3.4  3.8  0.64  4.00  4.23 999 1013.9   3.8   3.1   0.5 99.0 99.00
2004 02 14 20 190  4.1  4.7  0.58  4.17  4.21 999 1013.4   3.9   3.1   0.8 99.0 99.00
2004 02 14 21 199  4.8  5.4  0.58  4.35  4.24 999 1013.5   3.8   3.1   1.3 99.0 99.00
2004 02 14 22 217  4.9  5.4  0.56  4.17  4.10 999 1013.9   4.0   3.1   1.2 99.0 99.00
2004 02 14 23 210  3.7  4.3  0.59  4.17  3.81 999 1014.1   3.9   3.1   1.4 99.0 99.00
2004 02 15 00 202  3.1  4.1  0.55  4.00  3.97 999 1013.9   3.7   3.1   1.5 99.0 99.00
2004 02 15 01 207  2.5  2.8  0.54  8.33  4.15 999 1013.8   3.6   3.0   1.5 99.0 99.00
2004 02 15 02 221  3.6  4.1  0.54  8.33  4.32 999 1014.0   4.1   2.9   1.0 99.0 99.00
2004 02 15 03 207  2.1  2.4  0.48  8.33  4.36 999 1013.6   4.0   2.9   1.0 99.0 99.00
2004 02 15 04 233  1.7  1.9  0.50  7.69  4.38 999 1013.7   4.0   2.8   1.1 99.0 99.00
2004 02 15 05 230  1.6  1.7  0.51  9.09  4.52 999 1013.2   4.2   2.8   1.2 99.0 99.00
2004 02 15 06 180  0.0  0.0  0.49  8.33  4.57 999 1013.3   3.7   2.7   1.2 99.0 99.00
2004 02 15 07  33  1.9  2.3  0.51  9.09  4.67 999 1013.4   3.0   2.6   1.1 99.0 99.00
2004 02 15 08  29  5.6  6.8  0.49  8.33  4.83 999 1013.8   3.9   2.7  -2.3 99.0 99.00
2004 02 15 09  31  5.2  5.9  0.50 10.00  4.55 999 1014.4   3.6   2.8  -1.6 99.0 99.00
2004 02 15 10  19  5.3  6.3  0.54  8.33  3.99 999 1015.2   3.3   2.8  -2.5 99.0 99.00
2004 02 15 11  19  6.6  7.5  0.61  9.09  4.05 999 1016.0   3.0   2.8  -2.7 99.0 99.00
2004 02 15 12  26  7.0  8.0  0.72  3.13  3.63 999 1016.8   2.7   2.8  -3.2 99.0 99.00
2004 02 15 13  26  8.5  9.9  0.93  4.00  3.72 999 1018.0   2.6   2.9  -4.6 99.0 99.00
2004 02 15 14  23  9.3 11.0  1.05  4.17  3.71 999 1018.5   2.4   2.9  -5.7 99.0 99.00
2004 02 15 15  21  9.6 12.0  1.21  4.55  3.94 999 1019.1   2.1   3.0  -4.2 99.0 99.00
2004 02 15 16  25  9.7 11.5  1.36  4.76  3.99 999 1019.8   1.8   3.1 999.0 99.0 99.00
2004 02 15 17  24 10.1 12.0  1.46  5.00  4.20 999 1020.3   1.0   3.3  -4.0 99.0 99.00
2004 02 15 18  21 10.7 12.1  1.73  5.56  4.58 999 1020.2   0.9   3.4  -5.5 99.0 99.00
2004 02 15 19  26  9.4 10.8  1.84  6.25  4.75 999 1020.3   0.8   3.6  -6.2 99.0 99.00
2004 02 15 20  41  9.3 11.7  1.93  6.67  5.11 999 1020.4   0.6   3.8  -5.8 99.0 99.00
2004 02 15 21  44  9.9 11.3  1.91  5.56  4.91 999 1020.6   0.5   3.9  -5.2 99.0 99.00
2004 02 15 22  43  9.8 11.3  1.88  6.25  4.91 999 1021.1   0.2   3.9  -5.7 99.0 99.00
2004 02 15 23  45 10.8 12.6  1.95  5.88  4.85 999 1021.0   0.0   4.1  -5.9 99.0 99.00
2004 02 16 00  40 11.1 13.1  2.03  6.25  4.82 999 1021.5  -0.1   4.1  -6.3 99.0 99.00
2004 02 16 01  35 11.8 14.8  1.98  5.88  4.81 999 1022.3  -0.6   4.1  -7.8 99.0 99.00
2004 02 16 02  34 10.6 13.5  2.24  6.25  5.01 999 1024.1  -0.7   4.1  -7.7 99.0 99.00
2004 02 16 03  34 10.9 13.0  2.04  5.88  4.84 999 1024.2  -1.0   4.5  -8.0 99.0 99.00
2004 02 16 04  24 11.3 13.5  2.17  6.25  5.11 999 1024.0  -1.1   4.2  -8.3 99.0 99.00
2004 02 16 05  27 12.2 14.7  2.32  7.14  5.17 999 1022.6  -1.0   4.2  -7.2 99.0 99.00
2004 02 16 06  26 12.6 16.1  2.36  6.67  5.17 999 1022.7  -0.9   4.2  -6.8 99.0 99.00
2004 02 16 07  30 12.2 14.7  2.56  6.67  5.35 999 1023.1  -0.7   4.2  -7.0 99.0 99.00
2004 02 16 08  25 12.0 14.1  2.69  6.67  5.38 999 1024.2  -0.8   4.1  -6.1 99.0 99.00
2004 02 16 09  22 12.2 15.2  2.68  6.67  5.44 999 1024.7  -0.9   4.1  -5.6 99.0 99.00
2004 02 16 10  14 11.2 13.3  2.53  7.14  5.35 999 1025.8  -1.3   4.0  -5.4 99.0 99.00
2004 02 16 11   8 12.3 14.8  2.39  6.67  5.28 999 1026.6  -2.1   4.0  -5.8 99.0 99.00
2004 02 16 12   9 11.3 14.1  2.53  6.67  5.33 999 1028.2  -2.1   4.0  -5.7 99.0 99.00
2004 02 16 13  12 12.4 14.6  2.31  7.69  5.09 999 1028.6  -2.2   4.0  -5.9 99.0 99.00
2004 02 16 14   9 11.9 14.2  2.51  7.14  5.26 999 1030.0  -2.3   4.0  -6.4 99.0 99.00
2004 02 16 15   7 12.0 14.8  2.71  7.69  5.43 999 1031.1  -2.5   4.1  -6.5 99.0 99.00
2004 02 16 16  11 11.7 13.8  2.33  7.69  5.15 999 1032.0  -2.4   4.0  -7.0 99.0 99.00
2004 02 16 17  14 10.9 13.1  2.55  7.14  5.33 999 1032.2  -2.0   4.0  -6.7 99.0 99.00
2004 02 16 18  11  9.8 12.1  2.42  7.69  5.34 999 1031.9  -1.8   4.1  -6.1 99.0 99.00
2004 02 16 19  18  8.9 11.3  2.48  7.69  5.61 999 1032.5  -1.8   4.2  -6.2 99.0 99.00
2004 02 16 20  26  7.4  9.1  2.39  7.14  5.66 999 1032.7  -1.8   4.3  -6.9 99.0 99.00
2004 02 16 21  10  4.2  6.1  2.08  8.33  5.50 999 1033.3  -1.4   4.3  -8.5 99.0 99.00
2004 02 16 22   9  2.8  4.4  2.27  8.33  6.00 999 1033.9  -1.0   4.4  -9.2 99.0 99.00
2004 02 16 23 357  4.2  5.5  1.99  8.33  5.89 999 1033.9  -0.9   4.4  -8.3 99.0 99.00
2004 02 17 00  26  4.5  6.3  1.93  8.33  6.13 999 1034.3  -0.5   4.3  -9.1 99.0 99.00
2004 02 17 01  26  3.5  5.0  1.77  8.33  6.03 999 1035.1  -0.3   4.3  -9.3 99.0 99.00
2004 02 17 02  30  1.8  4.1  1.78  8.33  6.19 999 1036.1  -0.2   4.3  -9.3 99.0 99.00
2004 02 17 03  60  2.2  3.7  1.89  8.33  6.22 999 1036.6  -0.1   4.1  -9.3 99.0 99.00
2004 02 17 04  52  3.1  4.6  1.72  8.33  6.19 999 1036.3   0.0   4.0  -8.8 99.0 99.00
2004 02 17 05  56  3.2  4.3  1.67  8.33  6.13 999 1035.8   0.1   4.0  -9.2 99.0 99.00
2004 02 17 06  69  2.6  4.5  1.64  8.33  6.16 999 1036.3   0.4   4.1 -10.2 99.0 99.00
2004 02 17 07  62  3.9  5.5  1.85  8.33  6.46 999 1035.9   0.6   4.1  -9.6 99.0 99.00
2004 02 17 08  80  4.2  6.1  1.67  7.69  6.25 999 1035.9   0.7   4.3  -9.8 99.0 99.00
2004 02 17 09  60  4.2  5.5  1.69  9.09  6.43 999 1035.4   0.8   4.3  -8.6 99.0 99.00
2004 02 17 10  55  5.7  6.8  1.62  8.33  6.22 999 1035.0   0.9   4.4  -7.2 99.0 99.00
2004 02 17 11  55  7.9  9.7  1.62  9.09  5.94 999 1034.1   1.2   4.5  -5.7 99.0 99.00
2004 02 17 12  58  7.7  9.5  1.66  9.09  5.69 999 1033.7   1.4   4.5  -5.6 99.0 99.00
2004 02 17 13  54  6.9  7.9  1.61  8.33  5.72 999 1035.0   1.6   4.5  -5.3 99.0 99.00
2004 02 17 14  52  6.9  8.4  1.69  9.09  5.86 999 1034.8   1.8   4.5  -4.4 99.0 99.00
2004 02 17 15  78  6.2  7.6  1.57  9.09  5.55 999 1034.8   2.8   4.4  -3.5 99.0 99.00
2004 02 17 16  86  6.2  7.5  1.72 10.00  5.89 999 1034.4   3.1   4.4  -3.8 99.0 99.00
2004 02 17 17  69  6.2  7.5  1.77  9.09  5.96 999 1033.4   3.2   4.3  -2.6 99.0 99.00
2004 02 17 18  69  6.5  8.0  1.71  8.33  5.66 999 1032.4   3.0   4.3  -1.1 99.0 99.00
2004 02 17 19  56  5.3  6.8  1.74  7.69  5.65 999 1031.6   3.3   4.3  -0.9 99.0 99.00
2004 02 17 20  44  6.6  8.0  1.62 10.00  5.57 999 1030.7   3.1   4.3  -0.1 99.0 99.00
2004 02 17 21  38  7.2  8.8  1.62 11.11  5.42 999 1029.8   2.5   4.4   0.5 99.0 99.00
2004 02 17 22  39  7.8  8.9  1.67 11.11  5.45 999 1029.4   2.4   4.4   0.8 99.0 99.00
2004 02 17 23  32  7.9  9.6  1.59 10.00  5.35 999 1028.7   2.8   4.5   1.2 99.0 99.00
2004 02 18 00  31  8.9 10.9  1.65 10.00  5.12 999 1028.1   2.6   4.5   1.2 99.0 99.00
2004 02 18 01  32  8.9 10.2  1.77 11.11  5.13 999 1027.6   1.5   4.5   0.7 99.0 99.00
2004 02 18 02  32  9.4 11.0  1.72 10.00  5.14 999 1026.6   1.5   4.4   0.9 99.0 99.00
2004 02 18 03  24 10.9 12.8  1.81  5.56  4.95 999 1025.2   1.6   4.3   1.0 99.0 99.00
2004 02 18 04  20 10.6 12.2  2.02  5.56  5.14 999 1024.9   1.4   4.2   0.8 99.0 99.00
2004 02 18 05  33 10.0 11.8  2.11  6.25  5.15 999 1024.1   1.7   4.1   1.1 99.0 99.00
2004 02 18 06  29 10.3 12.3  2.26  5.88  5.29 999 1022.8   2.2   4.2   1.6 99.0 99.00
2004 02 18 07  12 11.9 14.2  2.22  5.88  5.15 999 1022.1   1.7   4.3   1.1 99.0 99.00
2004 02 18 08  18 13.4 15.7  2.51  5.88  5.31 999 1020.9   2.0   4.3   1.1 99.0 99.00
2004 02 18 09   9 13.5 15.6  2.75  6.25  5.39 999 1019.5   1.8   4.3   0.5 99.0 99.00
2004 02 18 10   7 13.4 15.8  2.67  6.25  5.48 999 1019.4   1.8   4.4   0.0 99.0 99.00
2004 02 18 11   4 13.0 15.3  3.03  7.14  5.76 999 1019.9   1.5   4.4  -0.4 99.0 99.00
2004 02 18 12 359 13.0 15.0  3.08  6.67  5.90 999 1019.2   0.9   4.4  -1.4 99.0 99.00
2004 02 18 13 357 13.1 15.3  3.07  6.67  5.76 999 1019.2   0.9   4.3  -2.3 99.0 99.00
2004 02 18 14 358 12.7 14.9  3.04  7.14  5.86 999 1019.2   0.7   4.3  -2.8 99.0 99.00
2004 02 18 15   3 13.2 15.3  3.23  7.14  5.80 999 1018.7   0.8   4.3  -2.8 99.0 99.00
2004 02 18 16 358 12.9 15.2  3.21  7.69  6.09 999 1018.4   0.7   4.1  -3.1 99.0 99.00
2004 02 18 17 354 12.4 14.3  2.98  9.09  6.01 999 1017.5   0.6   4.2  -3.3 99.0 99.00
2004 02 18 18 347 12.4 15.1  3.07  8.33  5.99 999 1016.9   1.3   4.2  -3.9 99.0 99.00
2004 02 18 19 329 10.8 12.9  3.23  9.09  6.30 999 1016.2   2.2   4.2  -4.2 99.0 99.00
