YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 05 26 11 00 311  8.8 10.4  1.83 10.00  5.55 999 1002.9  12.3  11.4  10.9 99.0 99.00
2005 05 26 12 00 320  8.1  9.8  1.85 10.00  5.24 999 1003.3  12.9  11.3  10.4 99.0 99.00
2005 05 26 13 00 332 10.6 13.6  1.87  7.69  5.33 999 1003.7  12.9  11.2  10.2 99.0 99.00
2005 05 26 14 00 342  7.1  8.5  2.13  8.33  5.65 999 1004.5  12.3  11.1  10.5 99.0 99.00
2005 05 26 15 00 344  7.4  8.5  2.12  8.33  5.84 999 1005.1  12.4  11.0  10.3 99.0 99.00
2005 05 26 16 00  16  5.8  7.4  2.13  9.09  5.91 999 1006.3  10.9  10.9  10.0 99.0 99.00
2005 05 26 17 00  18  4.2  5.4  2.40  8.33  6.10 999 1006.8  11.2  10.8   9.7 99.0 99.00
2005 05 26 18 00   2  2.2  2.9  2.39  7.69  6.28 999 1007.1  11.3  10.8  10.0 99.0 99.00
2005 05 26 19 00 331  0.5  1.0  2.11  7.69  5.96 999 1007.5  11.5  11.0  10.1 99.0 99.00
2005 05 26 20 00 195  0.5  1.2  1.79  8.33  6.04 999 1007.7  11.7  11.7  10.5 99.0 99.00
2005 05 26 21 00 213  2.2  3.0  1.71  6.67  5.91 999 1007.6  11.7  11.7  10.5 99.0 99.00
2005 05 26 22 00 201  2.5  3.3  1.47  7.14  5.85 999 1007.2  11.8  11.6  10.7 99.0 99.00
2005 05 26 23 00 190  2.8  3.4  1.43  7.69  5.88 999 1007.6  11.8  11.5  10.6 99.0 99.00
2005 05 27 00 00 187  2.7  3.3  1.37 10.00  6.11 999 1007.9  11.7  11.4  10.9 99.0 99.00
2005 05 27 01 00 205  3.8  5.4  1.35  9.09  6.20 999 1008.3  11.6  11.3  10.8 99.0 99.00
2005 05 27 02 00 215  4.1  4.9  1.16 10.00  6.36 999 1008.4  11.7  11.2  10.8 99.0 99.00
2005 05 27 03 00 200  3.2  3.7  0.95 10.81  5.87 999 1008.9  11.6  11.2  10.8 99.0 99.00
2005 05 27 04 00 204  4.7  5.8  1.03 10.00  6.34 999 1008.8  11.7  11.3  10.7 99.0 99.00
2005 05 27 05 00 201  6.2  7.1  0.98 10.81  6.02 999 1008.7  11.7  11.2  10.6 99.0 99.00
2005 05 27 06 00 187  5.7  6.7  1.02 10.00  5.66 999 1007.9  11.7  11.2  10.4 99.0 99.00
2005 05 27 07 00 179  4.6  5.3  1.07  9.09  5.65 999 1007.5  11.7  11.3  10.4 99.0 99.00
2005 05 27 08 00 192  3.9  4.5  1.19 10.00  5.85 999 1007.4  11.4  11.4  10.7 99.0 99.00
2005 05 27 09 00 230  2.9  3.5  1.17  9.09  6.10 999 1007.7  11.8  11.5  11.2 99.0 99.00
2005 05 27 10 00 257  3.6  4.2  1.11 10.00  5.64 999 1008.3  12.3  11.6  11.7 99.0 99.00
2005 05 27 11 00 261  3.6  4.3  1.03 10.00  5.91 999 1009.1  12.6  11.6  12.3 99.0 99.00
2005 05 27 12 00 277  3.4  3.9  1.05  9.09  6.16 999 1009.6  12.9  11.7  12.2 99.0 99.00
2005 05 27 13 00 263  3.1  3.5  1.04 10.00  6.16 999 1009.9  13.1  11.8  12.2 99.0 99.00
2005 05 27 14 00 264  2.8  3.3  1.04 10.00  5.71 999 1010.1  13.8  12.0  12.4 99.0 99.00
2005 05 27 15 00 252  2.3  2.8  0.97 10.00  5.69 999 1010.0  14.5  12.4  12.7 99.0 99.00
2005 05 27 16 00 210  3.6  3.9  0.92 10.00  5.72 999 1010.2  14.3  12.2  12.6 99.0 99.00
2005 05 27 17 00 193  3.5  4.0  0.87 10.00  5.93 999 1010.1  15.0  12.8  12.7 99.0 99.00
2005 05 27 18 00 193  4.3  4.9  0.78 10.81  5.79 999 1009.9  15.2  12.8  12.5 99.0 99.00
2005 05 27 19 00 205  5.5  6.6  0.84 10.00  5.85 999 1009.5  15.7  12.5  12.2 99.0 99.00
2005 05 27 20 00 207  5.8  6.5  0.79 10.00  4.61 999 1009.3  15.5  12.6  12.3 99.0 99.00
2005 05 27 21 00 217  6.8  7.7  0.87 10.00  5.03 999 1009.3  15.9  12.6  12.4 99.0 99.00
2005 05 27 22 00 217  6.9  8.0  0.93 10.00  4.69 999 1009.0  15.7  13.1  12.8 99.0 99.00
2005 05 27 23 00 216  6.7  7.9  0.87  9.09  4.46 999 1009.3  15.6  12.9  12.5 99.0 99.00
2005 05 28 00 00 215  6.7  7.6  0.96 10.00  4.23 999 1009.6  15.0  12.5  12.2 99.0 99.00
2005 05 28 01 00 218  5.2  5.8  0.91  9.09  4.14 999 1009.9  14.7  12.6  12.2 99.0 99.00
2005 05 28 02 00 223  5.7  6.3  0.82  9.09  4.30 999 1010.4  14.8  12.6  12.4 99.0 99.00
2005 05 28 03 00 227  6.3  7.6  0.80  9.09  3.98 999 1010.8  16.7  12.5  12.7 99.0 99.00
2005 05 28 04 00 281  3.8  4.5  0.80 10.00  4.11 999 1010.9  14.8  12.4  12.7 99.0 99.00
2005 05 28 05 00 251  3.4  3.8  0.74 10.00  4.68 999 1011.0  15.3  12.3  13.3 99.0 99.00
2005 05 28 06 00 259  3.5  4.1  0.71 10.00  5.04 999 1011.0  15.3  12.2  13.2 99.0 99.00
2005 05 28 07 00 271  4.3  4.7  0.67 10.81  5.22 999 1011.0  16.1  12.1  13.3 99.0 99.00
2005 05 28 08 00 275  3.2  3.5  0.66 10.00  5.36 999 1010.9  15.8  12.1  13.6 99.0 99.00
2005 05 28 09 00 272  1.9  2.2  0.69 10.00  5.96 999 1011.0  16.0  12.2  13.4 99.0 99.00
2005 05 28 10 00 297  1.1  1.5  0.64 10.00  6.10 999 1011.3  16.0  12.1  13.6 99.0 99.00
2005 05 28 11 00 338  1.5  2.2  0.68  9.09  6.37 999 1011.6  15.0  12.2  13.4 99.0 99.00
2005 05 28 12 00 208  1.8  2.4  0.64  9.09  6.25 999 1012.0  14.9  12.2  13.6 99.0 99.00
2005 05 28 13 00 189  2.4  2.6  0.56  9.09  5.66 999 1011.6  14.4  12.4  13.0 99.0 99.00
2005 05 28 14 00 199  2.3  2.7  0.55 10.00  5.42 999 1011.5  14.7  12.6  13.2 99.0 99.00
2005 05 28 15 00 202  2.8  3.4  0.58 10.00  5.77 999 1011.6  15.0  12.4  13.2 99.0 99.00
2005 05 28 16 00 349  2.1  2.5  0.55 10.00  5.50 999 1011.7  14.4  12.5  13.2 99.0 99.00
2005 05 28 17 00 141  2.9  3.3  0.61 10.00  5.88 999 1010.7  13.7  12.4  12.7 99.0 99.00
2005 05 28 18 00 169  3.0  3.5  0.63  9.09  5.92 999 1010.7  13.7  12.4  12.4 99.0 99.00
2005 05 28 19 00 158  4.3  5.3  0.56  9.09  5.78 999 1009.4  13.7  12.5  13.1 99.0 99.00
2005 05 28 20 00 191  4.7  5.3  0.58 10.00  5.86 999 1009.1  14.4  12.8  13.8 99.0 99.00
2005 05 28 21 00 191  3.6  3.9  0.58  9.09  5.59 999 1008.9  13.9  12.8  13.4 99.0 99.00
2005 05 28 22 00 183  5.3  6.2  0.59 10.00  5.38 999 1008.2  13.8  12.8  13.3 99.0 99.00
2005 05 28 23 00 252  5.6  6.7  0.67 10.00  4.82 999 1009.3  14.1  12.7  13.3 99.0 99.00
2005 05 29 00 00 216  2.2  3.1  0.61  9.09  4.61 999 1010.2  14.4  12.7  13.6 99.0 99.00
2005 05 29 01 00 287  1.1  1.4  0.68  5.88  4.16 999 1010.7  15.0  12.7  14.4 99.0 99.00
2005 05 29 02 00 288  0.3  0.7  0.69 10.00  4.43 999 1011.2  15.1  12.6  13.3 99.0 99.00
2005 05 29 03 00 249  2.0  2.3  0.68  9.09  4.51 999 1010.6  14.3  12.5  13.4 99.0 99.00
2005 05 29 04 00 223  2.3  2.7  0.68  9.09  4.75 999 1010.4  13.9  12.3  13.3 99.0 99.00
2005 05 29 05 00 233  3.2  3.6  0.66  9.09  4.71 999 1010.2  14.8  12.2  12.7 99.0 99.00
2005 05 29 06 00 232  4.0  4.4  0.66  5.56  4.87 999 1010.2  14.5  12.2  12.6 99.0 99.00
2005 05 29 07 00 244  3.6  4.0  0.62  5.88  4.93 999 1010.2  14.7  12.2  12.6 99.0 99.00
2005 05 29 08 00 273  3.1  3.5  0.62  5.88  5.03 999 1010.4  14.5  12.3  12.7 99.0 99.00
2005 05 29 09 00 263  5.9  6.5  0.58  6.67  5.09 999 1010.7  14.8  12.2  12.0 99.0 99.00
2005 05 29 10 00 269  5.0  5.5  0.62  6.67  4.21 999 1011.4  14.8  12.1  12.2 99.0 99.00
2005 05 29 11 00 272  4.9  5.8  0.59  5.88  4.02 999 1012.4  14.6  12.2  12.7 99.0 99.00
2005 05 29 12 00 271  5.4  6.1  0.60  5.88  4.08 999 1012.9  14.4  12.2  12.0 99.0 99.00
2005 05 29 13 00 289  4.0  4.8  0.64  5.56  3.90 999 1013.1  14.6  12.2  12.0 99.0 99.00
2005 05 29 14 00 257  3.1  3.4  0.61  5.88  3.91 999 1013.0  14.6  12.4  12.3 99.0 99.00
2005 05 29 15 00 263  2.5  2.8  0.60  6.67  4.30 999 1013.1  15.1  12.8  12.2 99.0 99.00
2005 05 29 16 00 245  1.5  1.8  0.61  5.26  4.39 999 1012.9  15.7  13.0  12.5 99.0 99.00
2005 05 29 17 00 107  0.5  0.7  0.63  5.88  4.94 999 1012.5  16.2  13.3  13.1 99.0 99.00
2005 05 29 18 00  95  0.6  0.8  0.63  5.88  4.94 999 1011.9  16.9  13.5  11.7 99.0 99.00
2005 05 29 19 00 154  1.7  2.1  0.62  5.88  5.10 999 1012.1  16.5  14.8  12.0 99.0 99.00
2005 05 29 20 00 187  3.1  3.7  0.60  5.88  5.15 999 1012.0  16.4  14.1  13.3 99.0 99.00
2005 05 29 21 00 177  2.4  2.8  0.55  6.25  4.91 999 1011.6  16.3  13.9  14.0 99.0 99.00
2005 05 29 22 00 180  2.0  2.5  0.51  6.67  4.93 999 1011.8  15.6  14.0  14.1 99.0 99.00
2005 05 29 23 00 192  2.6  3.0  0.55  5.88  5.35 999 1012.2  15.6  14.0  14.3 99.0 99.00
2005 05 30 00 00 199  2.4  2.6  0.57  6.25  5.13 999 1012.3  15.9  13.9  14.3 99.0 99.00
2005 05 30 01 00 203  3.0  3.6  0.56  5.56  4.89 999 1012.3  16.3  12.9  14.5 99.0 99.00
2005 05 30 02 00 229  4.2  4.7  0.58  5.88  5.01 999 1012.7  16.3  13.5  14.5 99.0 99.00
2005 05 30 03 00 243  5.1  5.5  0.58  6.25  4.23 999 1013.1  16.7  12.5  14.8 99.0 99.00
2005 05 30 04 00 245  3.5  3.9  0.53  5.88  4.37 999 1013.4  16.4  12.5  14.5 99.0 99.00
2005 05 30 05 00 250  2.4  2.5  0.58  5.88  4.46 999 1013.5  16.5  13.2  13.9 99.0 99.00
2005 05 30 06 00 258  1.2  1.4  0.55 14.81  4.34 999 1013.0  16.5  13.6  13.7 99.0 99.00
2005 05 30 07 00 285  1.7  1.9  0.52  5.26  4.52 999 1013.0  16.6  13.6  13.3 99.0 99.00
2005 05 30 08 00 307  2.3  2.6  0.52 16.00  4.90 999 1013.0  16.1  13.7  14.0 99.0 99.00
2005 05 30 09 00 301  2.3  2.5  0.46  5.26  5.00 999 1013.4  16.3  13.7  13.8 99.0 99.00
2005 05 30 10 00 306  2.8  3.0  0.48 16.00  5.50 999 1014.0  15.9  13.6  13.5 99.0 99.00
2005 05 30 11 00 317  2.9  3.1  0.46 16.00  5.62 999 1014.4  15.7  13.4  13.7 99.0 99.00
2005 05 30 12 00 333  2.3  2.6  0.45 14.81  5.31 999 1014.8  15.2  13.3  13.1 99.0 99.00
2005 05 30 13 00 293  0.2  0.6  0.47 16.00  4.88 999 1015.3  15.0  13.6  13.1 99.0 99.00
2005 05 30 14 00 329  1.3  1.5  0.44 14.81  5.30 999 1015.3  15.8  13.9  13.0 99.0 99.00
2005 05 30 15 00 335  0.9  1.2  0.45 16.00  5.50 999 1015.2  16.2  14.0  13.0 99.0 99.00
2005 05 30 16 00 308  0.1  0.4  0.43 14.81  4.91 999 1015.3  16.5  14.3  13.3 99.0 99.00
2005 05 30 17 00  64  0.2  0.5  0.45 14.81  5.13 999 1014.8  17.6  14.6  13.2 99.0 99.00
2005 05 30 18 00 118  1.7  2.1  0.41 16.00  5.25 999 1014.4  18.6  15.6 999.0 99.0 99.00
2005 05 30 19 00 109  2.6  2.8  0.48 14.81  5.98 999 1014.0  17.9  17.0  13.2 99.0 99.00
2005 05 30 20 00 153  3.1  3.5  0.40 14.81  5.56 999 1013.5  17.6  16.0  14.5 99.0 99.00
2005 05 30 21 00 153  1.9  2.5  0.45 14.81  6.13 999 1013.5  17.0  16.0  14.5 99.0 99.00
2005 05 30 22 00 179  2.7  3.6  0.42 14.81  5.53 999 1013.9  15.8  15.0  13.7 99.0 99.00
2005 05 30 23 00 165  1.9  2.2  0.45 16.00  5.99 999 1014.2  15.7  14.3  12.9 99.0 99.00
2005 05 31 00 00 205  3.6  4.1  0.45 14.81  6.22 999 1014.2  15.5  14.2  12.7 99.0 99.00
2005 05 31 01 00 172  4.5  5.5  0.44 14.81  5.99 999 1013.6  15.4  14.9  12.7 99.0 99.00
2005 05 31 02 00 231  3.4  5.7  0.40 14.81  5.06 999 1014.9  16.0  15.2  13.2 99.0 99.00
2005 05 31 03 00 197  3.6  3.9  0.40 14.81  5.00 999 1014.5  15.9  14.8  13.8 99.0 99.00
2005 05 31 04 00 133  1.6  2.8  0.41 14.81  5.55 999 1014.6  15.8  14.7  13.8 99.0 99.00
2005 05 31 05 00 124  2.0  2.7  0.41 13.79  5.45 999 1014.2  15.3  14.7  13.5 99.0 99.00
2005 05 31 06 00  93  1.3  1.7  0.42 13.79  5.85 999 1014.0  15.0  14.7  13.1 99.0 99.00
2005 05 31 07 00  31  1.7  2.2  0.50 14.81  7.11 999 1014.4  14.4  14.5  13.4 99.0 99.00
2005 05 31 08 00  30  1.8  2.1  0.50 14.81  6.44 999 1014.8  14.3  14.1  13.2 99.0 99.00
2005 05 31 09 00 100  1.2  2.1  0.42 16.00  6.88 999 1015.0  14.1  13.7  13.3 99.0 99.00
2005 05 31 10 00 173  0.9  1.2  0.45 14.81  7.13 999 1015.2  14.6  13.5  13.5 99.0 99.00
2005 05 31 11 00 303  2.0  3.0  0.42 14.81  7.07 999 1016.2  14.6  13.6  14.0 99.0 99.00
2005 05 31 12 00 248  1.9  2.2  0.44 14.81  7.14 999 1016.6  14.3  13.4  13.7 99.0 99.00
2005 05 31 13 00 275  1.7  2.0  0.44 14.81  7.37 999 1016.7  14.9  13.6  14.4 99.0 99.00
2005 05 31 14 00 305  1.8  2.3  0.46 14.81  7.81 999 1016.6  15.0  13.8  14.7 99.0 99.00
2005 05 31 15 00 304  2.1  2.7  0.47 14.81  7.52 999 1017.3  15.7  14.1  15.0 99.0 99.00
2005 05 31 16 00 313  2.1  2.8  0.43 14.81  6.25 999 1017.6  15.7  14.7  14.9 99.0 99.00
2005 05 31 17 00 336  2.4  2.6  0.41 14.81  7.50 999 1017.4  15.9  15.1  14.9 99.0 99.00
2005 05 31 18 00  34  1.3  1.5  0.48 14.81  8.06 999 1017.4  16.6  15.9  14.1 99.0 99.00
2005 05 31 19 00  36  1.0  1.3  0.37 14.81  6.11 999 1017.3  17.9  16.4  13.2 99.0 99.00
2005 05 31 20 00  58  1.5  1.8  0.47 14.81  7.65 999 1017.1  17.5  16.4  13.5 99.0 99.00
2005 05 31 21 00  77  2.4  2.7  0.41 16.00  6.90 999 1017.0  17.2  16.2  14.6 99.0 99.00
2005 05 31 22 00  82  2.5  2.9  0.47 14.81  7.43 999 1017.1  16.9  16.0  14.4 99.0 99.00
2005 05 31 23 00 114  2.3  2.7  0.49 13.79  7.46 999 1017.8  16.8  16.1  14.2 99.0 99.00
2005 06 01 00 00 122  3.0  3.5  0.46 14.81  7.18 999 1018.3  16.4  15.4  14.2 99.0 99.00
2005 06 01 01 00 128  2.1  2.3  0.46 12.90  7.47 999 1018.7  16.0  15.2  14.5 99.0 99.00
2005 06 01 02 00 151  2.2  3.5  0.44 13.79  7.64 999 1019.4  15.8  15.5  14.0 99.0 99.00
2005 06 01 03 00 185  2.7  2.9  0.46 13.79  7.46 999 1020.0  15.8  15.0  14.2 99.0 99.00
2005 06 01 04 00 198  2.8  3.0  0.52 13.79  7.78 999 1020.1  15.8  14.5  14.3 99.0 99.00
2005 06 01 05 00 197  1.7  2.0  0.47 14.81  6.26 999 1020.0  15.6  14.7  14.4 99.0 99.00
2005 06 01 06 00 220  0.8  1.0  0.47 14.81  6.67 999 1019.7  15.5  14.5  14.4 99.0 99.00
2005 06 01 07 00 197  0.5  0.9  0.47 14.81  7.00 999 1019.6  15.4  14.5  14.6 99.0 99.00
2005 06 01 08 00  60  1.4  1.6  0.48 14.81  7.57 999 1019.5  14.9  14.6  14.3 99.0 99.00
2005 06 01 09 00  63  2.5  2.8  0.44 13.79  7.10 999 1019.8  14.7  14.7  14.1 99.0 99.00
2005 06 01 10 00  59  3.2  3.6  0.41 13.79  5.96 999 1020.5  14.8  14.6  14.2 99.0 99.00
2005 06 01 11 00  67  3.8  4.3  0.48 14.81  7.73 999 1021.1  15.0  14.4  13.9 99.0 99.00
2005 06 01 12 00  79  4.8  5.7  0.43 13.79  6.74 999 1021.9  15.1  14.3  13.6 99.0 99.00
2005 06 01 13 00  91  5.3  6.2  0.44 13.79  3.77 999 1022.6  14.6  14.1  13.4 99.0 99.00
2005 06 01 14 00  95  6.2  7.1  0.53 14.81  3.28 999 1022.9  14.1  14.3  12.8 99.0 99.00
2005 06 01 15 00  82  6.6  7.4  0.54  4.76  3.21 999 1023.3  12.4  14.5  12.0 99.0 99.00
2005 06 01 16 00  89  6.8  7.9  0.57  3.23  3.07 999 1023.5  12.1  14.2  11.7 99.0 99.00
2005 06 01 17 00  86  6.7  8.0  0.69  3.45  3.16 999 1023.5  12.1  14.3  11.6 99.0 99.00
2005 06 01 18 00  97  6.3  7.3  0.70  3.70  3.31 999 1023.4  12.1  14.4  11.7 99.0 99.00
2005 06 01 19 00 109  5.3  6.2  0.76  4.00  3.47 999 1023.6  12.4  14.1  11.9 99.0 99.00
2005 06 01 20 00 128  5.0  6.1  0.75  3.85  3.71 999 1023.5  12.4  14.1  11.9 99.0 99.00
2005 06 01 21 00 103  4.2  5.1  0.67  4.17  3.65 999 1023.6  12.3  14.0  11.7 99.0 99.00
2005 06 01 22 00  88  4.7  5.9  0.67  4.35  3.78 999 1023.3  12.3  13.9  11.8 99.0 99.00
2005 06 01 23 00  89  4.8  5.9  0.67  4.76  3.96 999 1023.5  12.2  14.1  11.6 99.0 99.00
2005 06 02 00 00  97  5.1  6.4  0.77  4.76  4.19 999 1023.5  12.1  14.3  11.5 99.0 99.00
2005 06 02 01 00 103  4.3  5.6  0.72 13.79  4.19 999 1023.9  12.2  14.2  11.6 99.0 99.00
2005 06 02 02 00  95  5.5  6.5  0.72  4.76  4.20 999 1023.9  12.2  14.2  11.6 99.0 99.00
2005 06 02 03 00  84  6.3  7.5  0.74  4.55  3.97 999 1023.8  12.2  14.3  11.6 99.0 99.00
2005 06 02 04 00  87  6.9  8.1  0.83  4.55  3.94 999 1023.5  12.0  14.2  11.4 99.0 99.00
2005 06 02 05 00  90  6.8  8.1  0.88  4.55  3.76 999 1023.2  12.3  14.2  11.6 99.0 99.00
2005 06 02 06 00  66  6.5  7.3  0.86  4.76  3.82 999 1022.7  13.0  14.1  12.3 99.0 99.00
2005 06 02 07 00  68  5.5  6.4  0.84  5.56  3.84 999 1022.7  13.1  14.0  12.5 99.0 99.00
2005 06 02 08 00  58  5.5  6.7  0.78  5.56  4.04 999 1022.4  13.2  14.0  12.6 99.0 99.00
2005 06 02 09 00  56  6.1  7.1  0.78  4.76  3.94 999 1022.3  13.3  13.9  12.6 99.0 99.00
2005 06 02 10 00  63  6.6  7.7  0.79  4.35  3.70 999 1022.6  13.3  13.9  12.7 99.0 99.00
2005 06 02 11 00  64  6.9  8.2  0.76 12.90  3.76 999 1022.9  13.3  13.8  12.6 99.0 99.00
2005 06 02 12 00  56  8.3  9.4  0.82  3.57  3.66 999 1023.1  13.2  13.7  12.4 99.0 99.00
2005 06 02 13 00  56  7.7  9.0  0.91  3.85  3.64 999 1023.6  13.2  13.5  12.3 99.0 99.00
2005 06 02 14 00  53  7.6  9.1  0.89  3.85  3.75 999 1023.4  13.2  13.3  12.3 99.0 99.00
2005 06 02 15 00  48  7.6  8.9  0.90  3.70  3.80 999 1023.4  13.2  13.4  12.3 99.0 99.00
2005 06 02 16 00  50  6.9  8.0  0.92  3.57  3.63 999 1023.4  13.3  13.5  12.4 99.0 99.00
2005 06 02 17 00  57  7.8  9.5  0.90  3.70  3.68 999 1022.9  13.2  13.3  12.3 99.0 99.00
2005 06 02 18 00  61  7.4  8.7  0.98  3.85  3.82 999 1022.6  13.2  13.4  12.4 99.0 99.00
2005 06 02 19 00  53  7.2  8.4  0.95  4.17  3.79 999 1022.2  13.1  13.3  12.7 99.0 99.00
2005 06 02 20 00  49  7.0  8.0  0.92  4.17  3.80 999 1021.9  12.9  13.4  12.4 99.0 99.00
2005 06 02 21 00  49  6.6  7.5  0.91  3.85  3.98 999 1021.5  13.0  13.4  12.4 99.0 99.00
2005 06 02 22 00  47  7.0  8.4  0.84  4.17  4.01 999 1020.8  13.1  13.5  12.5 99.0 99.00
2005 06 02 23 00  56  6.8  7.8  0.95  7.14  4.09 999 1020.3  13.2  13.5  12.6 99.0 99.00
2005 06 03 00 00  57  5.7  6.6  0.90  4.17  4.09 999 1020.6  13.2  13.5  12.7 99.0 99.00
2005 06 03 01 00  54  6.0  7.1  0.88  6.67  4.29 999 1020.5  13.2  13.5  12.6 99.0 99.00
2005 06 03 02 00  55  5.9  7.0  0.90  7.14  4.13 999 1021.0  13.3  13.4  12.8 99.0 99.00
2005 06 03 03 00  65  5.4  6.4  0.85  5.88  4.08 999 1021.1  13.3  13.5  12.7 99.0 99.00
2005 06 03 04 00  67  5.2  6.0  0.92  7.69  4.27 999 1021.0  13.3  13.5  12.8 99.0 99.00
2005 06 03 05 00  62  6.2  7.5  1.00  6.67  4.47 999 1020.5  13.3  13.4  12.7 99.0 99.00
2005 06 03 06 00  63  5.9  7.1  1.12  7.69  4.76 999 1019.7  13.4  13.4  12.8 99.0 99.00
2005 06 03 07 00  66  6.5  7.5  1.16  7.69  4.71 999 1019.1  13.5  13.3  12.9 99.0 99.00
2005 06 03 08 00  77  6.3  7.4  1.17  7.69  4.69 999 1018.7  13.7  13.3  13.1 99.0 99.00
2005 06 03 09 00  76  6.2  7.1  1.12  7.69  4.79 999 1018.6  14.0  13.3  13.4 99.0 99.00
2005 06 03 10 00  80  7.1  8.2  1.19  7.14  5.11 999 1018.7  14.3  13.3  13.7 99.0 99.00
2005 06 03 11 00  82  7.6  9.3  1.20  9.09  4.99 999 1018.5  14.3  13.3  13.7 99.0 99.00
2005 06 03 12 00  83  7.7  9.4  1.45 10.00  5.35 999 1018.4  14.4  13.3  13.8 99.0 99.00
2005 06 03 13 00  84  7.8  8.9  1.29 10.00  4.87 999 1018.2  14.4  13.3  13.9 99.0 99.00
2005 06 03 14 00  86  8.1  9.3  1.60  9.09  5.65 999 1017.7  14.3  13.3  13.8 99.0 99.00
2005 06 03 15 00  92  9.6 11.6  1.49  9.09  5.17 999 1017.3  14.6  13.4  14.1 99.0 99.00
2005 06 03 16 00  92 10.1 11.5  1.67  8.33  5.09 999 1016.6  14.6  13.4  14.1 99.0 99.00
2005 06 03 17 00  93  9.4 11.6  1.77  9.09  5.13 999 1016.1  14.5  13.3  14.1 99.0 99.00
2005 06 03 18 00  87  9.0 10.4  1.66  8.33  4.96 999 1015.1  14.3  13.3  13.8 99.0 99.00
2005 06 03 19 00  77  9.6 11.8  1.84  9.09  4.99 999 1013.6  14.4  13.3  13.9 99.0 99.00
2005 06 03 20 00 107  7.2  9.6  1.79  9.09  4.84 999 1013.2  14.3  13.3  13.7 99.0 99.00
2005 06 03 21 00 133  8.3 10.6  1.83  5.26  4.83 999 1012.6  14.1  13.3  13.6 99.0 99.00
2005 06 03 22 00 180  3.4  5.6  1.81  9.09  5.14 999 1012.8  14.0  13.3  13.5 99.0 99.00
2005 06 03 23 00 173  2.0  2.7  1.60  9.09  5.32 999 1012.5  13.7  13.3  13.1 99.0 99.00
2005 06 04 00 00 126  1.6  2.9  1.49  9.09  5.38 999 1012.2  13.5  13.3  13.0 99.0 99.00
2005 06 04 01 00 248  1.3  1.9  1.41  8.33  5.49 999 1012.3  13.5  13.4  12.9 99.0 99.00
2005 06 04 02 00 275  1.2  1.8  1.59  8.33  6.09 999 1012.6  13.7  13.4  13.1 99.0 99.00
2005 06 04 03 00 259  2.2  3.1  1.59  9.09  6.32 999 1012.9  14.1  13.4  13.6 99.0 99.00
2005 06 04 04 00 263  3.2  3.7  1.43  8.33  5.94 999 1012.9  14.6  13.6  14.1 99.0 99.00
2005 06 04 05 00 269  3.1  3.8  1.53  8.33  6.36 999 1012.6  15.1  13.8  14.6 99.0 99.00
2005 06 04 06 00 248  3.0  3.7  1.61  8.33  6.46 999 1012.4  15.0  13.8  14.5 99.0 99.00
2005 06 04 07 00 278  4.3  5.6  1.50  8.33  6.27 999 1012.0  15.4  13.6  15.0 99.0 99.00
2005 06 04 08 00 279  2.8  3.4  1.49  8.33  6.40 999 1011.8  14.8  13.5  14.3 99.0 99.00
2005 06 04 09 00 289  4.8  5.8  1.46  8.33  6.36 999 1011.6  15.3  13.5  14.7 99.0 99.00
2005 06 04 10 00 291  3.9  4.9  1.45  8.33  6.39 999 1011.8  15.1  13.5  14.5 99.0 99.00
2005 06 04 11 00 280  4.2  5.2  1.50  7.69  6.30 999 1012.5  15.0  13.5  14.5 99.0 99.00
2005 06 04 12 00 283  3.8  4.6  1.34  8.33  5.99 999 1013.1  14.8  13.4  14.3 99.0 99.00
2005 06 04 13 00 267  3.9  4.6  1.34  8.33  5.98 999 1013.4  15.0  13.4  14.5 99.0 99.00
2005 06 04 14 00 285  4.7  5.4  1.34  7.69  6.12 999 1013.4  15.1  13.5  14.7 99.0 99.00
2005 06 04 15 00 301  3.7  4.3  1.21 12.12  6.05 999 1013.9  14.9  13.6  14.6 99.0 99.00
2005 06 04 16 00 321  5.0  6.2  1.23  7.69  6.11 999 1013.7  15.4  13.8  15.0 99.0 99.00
2005 06 04 17 00 325  3.9  4.6  1.29  8.33  6.23 999 1013.7  15.1  14.0  14.8 99.0 99.00
2005 06 04 18 00 328  3.7  4.4  1.33  8.33  6.32 999 1013.9  15.5  14.3  15.3 99.0 99.00
2005 06 04 19 00 286  2.2  2.7  1.25  7.69  6.20 999 1013.7  15.8  14.6  15.5 99.0 99.00
2005 06 04 20 00 341  3.4  4.7  1.19  7.14  6.27 999 1013.5  16.4  14.8  16.1 99.0 99.00
2005 06 04 21 00 320  1.4  2.0  1.16  7.69  6.32 999 1013.4  16.6  15.1  16.3 99.0 99.00
2005 06 04 22 00 164  1.6  3.3  1.05 11.43  6.09 999 1013.7  16.7  15.5  16.6 99.0 99.00
2005 06 04 23 00 351  1.4  1.7  1.03 11.43  6.23 999 1014.0  17.3  15.1  17.0 99.0 99.00
2005 06 05 00 00 197  2.8  3.4  0.93 12.12  6.05 999 1014.2  16.7  14.9  16.3 99.0 99.00
2005 06 05 01 00 206  3.3  3.7  1.00  8.33  6.38 999 1014.0  16.6  14.8  16.0 99.0 99.00
2005 06 05 02 00 209  3.1  3.5  0.90 10.81  6.16 999 1014.6  16.2  14.8  15.6 99.0 99.00
